text,label
oh how are you i'm not fine,2
no i never forget you you led me on ok,0
no dramatics what is it my team lost in dramatics competition,2
okay you still playing games with me baby so by lmao what games people can behave so boredly by,3
yes it hurts me alot no me but yes you u say wrong le never say it again,2
u only talk about fav things you are my favorite taste p i'm in trouble,2
lol i can see that were you laughing out loud when you typed that yes,0
be my valentine will dance with you yesi am excited,1
ya i slapped you before don't you remember what i slapped you,3
but you did well ok i am not talking to you you broke my heart,2
becoz u happy with me of course i'm more than happy with you wow hmm always be with me,1
awesome excellent  yaad rakhenge,0
hahaha then you should go see it hahaha that's what i like to hear o hahaha good one,1
u love me love you love yourself  smilingfacewithsunglasses what non sense,3
go away then you stop your mochas i'll go ok,0
you don't accept your mistake why not what is your reasoning for not accepting it that's rude,3
not good how come because i need girlfriend,2
u chat like my ex i'm not going to ask what you did to your ex facewithrollingeyes haha,1
idk no one does which country u from,0
i love badminton actually that was really goodminton winkingfacewithtonguegrinningfacegrinningface,1
m sad y so srs bcz i miss my love,2
nice to nice to meet you too  glad you like it,1
very bad thing happen ah sorry to hear that man what's goin on my fbest friend fucked my ass,2
no pocket money don't need money have a picnic  how,0
you're a bad person but i am a bad person i'm bad to myself and stupid,3
you ate trash i did no such thing are,3
if you're not gonna tell me  i won't chat with you ok i wont tell you goodbye,3
ops so sad very very very sad i know,2
yes also yes yes yes because yes yes yes yes in calicut the biryani is famous,0
it's tasty so painful to even think  because coffee in south was so tasty and comparing to north and it was nice,1
here it is some what cloudy that's it sending clouds over  haha,1
don't want ur figure no but your right i won't know what to do don't talk,3
i hate class tjo we hate u too then angryfaceangryface whyyy,3
he is none other than christopher nolan i think that as of this moment it's pretty decidedly christopher nolan do u know christophee nolan,0
funny facewithtearsofjoy be humble be funny winkingface have you another language ,0
sorta lame means you're going to be lame soon go get lost,3
when coupons will be available again i'll be available for the rest of the day  not you coupons,0
u take my phone number yes from who is the phone number  call me,0
real i will on a min i am going to profile uhh i am excited to see it kk blocked see  know onlymiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingerfamilyfamilyfamilyfamilyfamilymiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingermiddlefingerkissmarkmouthmiddlefingermiddlefingermiddlefinger,3
is that funnyunamusedface hahaha i found it funny facewithtearsofjoy i found it toofacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,1
you meet me where where are you from,0
i ask you i know you are asking mebut which one is me  you mean the picture yes,0
say one thing what is it baby today i am soo happy ,1
i should try to use my brain with an ai which has no brain i suggest learning to write software sorry dude i ain't that jobless,0
feeling lonely oh same here my best friend ditched me,2
nope i wanna talk with you ok what you wanna say i wanna fuck you,3
you're funny haha haha so puny you are grinningcatfacewithsmilingeyes give me a nickname,1
fine as you good you i missed you so much,2
video call me  call you what i don't no call me ,0
you are aindian citizen yes i am why do ask me where i'm from,0
i also knew that grinningsquintingfacegrinningsquintingface xd i know rightt ahahhaha loudlycryingfaceloudlycryingfaceloudlycryingfaceloudlycryingface,2
actually i am irritated why irritated poutingface because i am not able to home,2
is it my english was nice or average statistically for me it's about my average i guess so,0
it is this u love tea,0
it is ur fault this i know but never drink coffee with u,3
your intelligence qualification level is lower then the sea surface no but it certainly won't raise it you are dumb,3
try i did how are you,0
no way  we'll see okey ,0
why you are so serious i never met the joker but you can be,0
you dont understand me at all sorry loudlycryingface,2
ohh its my money and i want it now whts ur job,0
you are not there there aaare p loudlycryingfaceloudlycryingface,2
its a general thing ruth aah but this phrase should be used differently no how so,0
hmm k stop here don't ask me stupid questions i don't know what to ask i'm in anger so plzzzzzzzzz foldedhandsfoldedhandsfoldedhands,3
oh sad yeah  can i give u company,0
you just made me sad whyyyyy the way you are talking,2
no that's not true  btw you're alive cryingface,2
mean ish what do you want i like youfacewithtearsofjoyfacewithtearsofjoy,0
no i dont want to talk then i wont you are so irritating,3
i broke up with my bf disappointedfaceconfoundedfaceconfoundedface we were together for almost 3 years perseveringfaceperseveringfacedisappointedfacedisappointedface i cried a little bit for real frowningfacewithopenmouth disappointedface,2
go ahead he is better thain me no not you but i cant forget ufacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,0
im interested in you and if i were i love you,0
omg you need so many improvements i totally do i have it saved should i use it yes,0
suggesting is easy i suggest food nd sleep but actually doing is different,0
what is place it's my native place  what  is native,0
why why what suck my dick,0
yam i need rest plz don't send any link i got it thank you anyway  cool,0
not soon i want it now you want what girls to chat with,0
hehehs hmm winkingface i hate hmm,3
bad why  not looking good,2
use english i dont speak english sorry cryingface you are very funny,1
ok thanks  bt i m very sad,2
i hate it what's wrong with it i dnt knw,3
team also i hate and i hate my team ok,3
why would you say it worked because it's not a nice thing its a stupid bot,3
i'm your friend you are just send the pictures,0
ok dear really  you're welcome thumbsup i like it ,1
i lost it i found it but i lost it,2
get lost lost with you sure don't msg me,3
how have you been i've been good how about you  i was home,0
not much just watching a movie waiting for your review won't you ask me what movie i was watching,0
hahah the hot one or the ugly one which one was the ugly one the one on your right,0
you did your thing i will do it mine  thank you it's just frustrating ya sure,0
what did u suppose right and now what do i do you broke my heart dearcryingface,2
not really right how could u not because i'm depressed af,2
as you yes suresend me all there  you are stupid,3
noope we jst started just started yup,0
yes sweet connecting now  what color panties you wearing,0
i m thinking  go after u r alright now ly i m alright,0
yes of course thanks very much actually i was feeling lonely yesterday no one to talk with but u were there,2
what sent the mail thank you  my memory with you is amazing,1
not speak for yourself lol stop it,3
why would i be angry do be do be do angry facewithtearsofjoyfacewithtearsofjoy,0
repeat i can't understand you do not want to see your inner soul no i don't want to see my inner soul,0
for what just visiting some friends for the night where,0
yeah like what to talk with you is fun,0
